"time","SC","SR","PPG","SR_transformed","SC_transformed","SC_z","SR_z"
8.466,1.5772,6.34,2.989,6.34,1.5772,-1.61398904130308,1.71322810337541
8.467,1.5762,6.34421,2.974,6.34421,1.5762,-1.6294841494183,1.73197075003201
8.468,1.5757,6.346,2.996,6.346,1.5757,-1.63723170347591,1.73993971381237
8.469,1.5752,6.348,2.996,6.348,1.5752,-1.64497925753351,1.74884358395802
8.47,1.5747,6.3503,2.989,6.3503,1.5747,-1.65272681159113,1.75908303462552
8.471,1.5747,6.3503,3.003,6.3503,1.5747,-1.65272681159113,1.75908303462552
8.472,1.5736,6.3545,2.989,6.3545,1.5736,-1.66977143051786,1.77778116193138
8.47367,1.5736,6.3545,2.989,6.3545,1.5736,-1.66977143051786,1.77778116193138
8.474,1.572,6.358,2.989,6.358,1.572,-1.69456360350221,1.79336293468627
8.475,1.5721,6.3606,2.989,6.3606,1.5721,-1.69301409269069,1.80493796587562
8.476,1.5716,6.3627,2.989,6.3627,1.5716,-1.7007616467483,1.81428702952856
8.477,1.5716,6.3627,2.996,6.3627,1.5716,-1.7007616467483,1.81428702952856
8.478,1.5711,6.364,2.996,6.364,1.5711,-1.7085092008059,1.82007454512323
8.479,1.5706,6.366,2.996,6.366,1.5706,-1.71625675486351,1.82897841526888
8.48,1.5701,6.368,2.996,6.368,1.5701,-1.72400430892112,1.83788228541453
8.4816,1.5696,6.371,2.989,6.371,1.5696,-1.73175186297873,1.85123809063301
8.482,1.569,6.373,2.996,6.373,1.569,-1.74104892784786,1.86014196077866
8.483,1.5685,6.375,2.996,6.375,1.5685,-1.74879648190547,1.86904583092431
8.484,1.5675,6.37933,2.996,6.37933,1.5675,-1.76429159002068,1.88832270978965
8.486,1.567,6.381,2.996,6.381,1.567,-1.77203914407829,1.89575744136127
8.487,1.566,6.385,2.996,6.385,1.566,-1.78753425219351,1.91356518165257
8.488,1.566,6.385,2.996,6.385,1.566,-1.78753425219351,1.91356518165257
8.48968,1.565,6.389,2.996,6.389,1.565,-1.80302936030872,1.93137292194388
8.49,1.5644,6.391,2.996,6.391,1.5644,-1.81232642517786,1.94027679208953
8.491,1.5639,6.3939,2.996,6.3939,1.5639,-1.82007397923546,1.95318740380072
8.492,1.5639,6.3939,2.996,6.3939,1.5639,-1.82007397923546,1.95318740380072
8.493,1.5634,6.396,2.996,6.396,1.5634,-1.82782153329307,1.96253646745366
8.494,1.5629,6.398,2.996,6.398,1.5629,-1.83556908735068,1.97144033759931
8.495,1.5624,6.4,3.003,6.4,1.5624,-1.84331664140829,1.98034420774496
8.496,1.5619,6.402,2.996,6.402,1.5619,-1.85106419546589,1.98924807789061
8.4976,1.5614,6.404,2.996,6.404,1.5614,-1.8588117495235,1.99815194803626
8.498,1.5609,6.406,3.003,6.406,1.5609,-1.86655930358111,2.00705581818192
8.499,1.5609,6.406,3.003,6.406,1.5609,-1.86655930358111,2.00705581818192
8.5,1.5609,6.406,3.076,6.406,1.5609,-1.86655930358111,2.00705581818192
8.501,1.5609,6.406,3.003,6.406,1.5609,-1.86655930358111,2.00705581818192
8.502,1.5609,6.406,3.003,6.406,1.5609,-1.86655930358111,2.00705581818192
8.503,1.5614,6.404,3.003,6.404,1.5614,-1.8588117495235,1.99815194803626
8.504,1.5624,6.4,3.003,6.4,1.5624,-1.84331664140829,1.98034420774496
8.50568,1.5629,6.398,2.996,6.398,1.5629,-1.83556908735068,1.97144033759931
8.506,1.5639,6.3939,3.003,6.3939,1.5639,-1.82007397923546,1.95318740380072
8.507,1.5644,6.391,3.01,6.391,1.5644,-1.81232642517786,1.94027679208953
8.508,1.566,6.385,3.003,6.385,1.566,-1.78753425219351,1.91356518165257
8.509,1.567,6.381,3.003,6.381,1.567,-1.77203914407829,1.89575744136127
8.51,1.5675,6.37933,3.003,6.37933,1.5675,-1.76429159002068,1.88832270978965
8.511,1.569,6.373,3.01,6.373,1.569,-1.74104892784786,1.86014196077866
8.512,1.5701,6.368,3.003,6.368,1.5701,-1.72400430892112,1.83788228541453
8.513,1.5711,6.364,2.989,6.364,1.5711,-1.7085092008059,1.82007454512323
8.514,1.572,6.358,3.0183,6.358,1.572,-1.69456360350221,1.79336293468627
8.515,1.5731,6.3565,2.937,6.3565,1.5731,-1.67751898457547,1.78668503207704
8.516,1.5741,6.3524,3.01,6.3524,1.5741,-1.66202387646026,1.76843209827845
8.517,1.5757,6.346,3.01,6.346,1.5757,-1.63723170347591,1.73993971381237
8.518,1.5762,6.34421,3.0183,6.34421,1.5762,-1.6294841494183,1.73197075003201
8.519,1.5777,6.338,3.01,6.338,1.5777,-1.60624148724548,1.70432423322976
8.52,1.5787,6.333,3.0183,6.333,1.5787,-1.59074637913026,1.68206455786563
8.52168,1.579,6.331,3.01,6.331,1.579,-1.58609784669569,1.67316068771998
8.522,1.5803,6.327,3.0183,6.327,1.5803,-1.56595420614591,1.65535294742867
8.523,1.5813,6.3237,3.0183,6.3237,1.5813,-1.55045909803069,1.64066156168835
8.524,1.581,6.3216,3.0183,6.3216,1.581,-1.55510763046526,1.63131249803542
8.525,1.5828,6.317,3.0183,6.317,1.5828,-1.52721643585787,1.61083359670041
8.526,1.583,6.315,3.01,6.315,1.583,-1.52411741423483,1.60192972655476
8.527,1.5844,6.311,3.01,6.311,1.5844,-1.50242426287352,1.58412198626346
8.528,1.5854,6.307,3.0183,6.307,1.5854,-1.4869291547583,1.56631424597216
8.5296,1.5859,6.305,3.0256,6.305,1.5859,-1.4791816007007,1.55741037582651
8.53,1.586,6.303,3.0183,6.303,1.586,-1.47763208988918,1.54850650568086
8.531,1.5869,6.301,3.0183,6.301,1.5869,-1.46368649258548,1.53960263553521
8.532,1.5874,6.2993,3.0256,6.2993,1.5874,-1.45593893852787,1.5320343459114
8.533,1.5874,6.2993,3.0183,6.2993,1.5874,-1.45593893852787,1.5320343459114
8.534,1.588,6.2952,3.0183,6.2952,1.588,-1.44664187365874,1.51378141211281
8.535,1.588,6.2952,3.0183,6.2952,1.588,-1.44664187365874,1.51378141211281
8.536,1.589,6.293,3.0256,6.293,1.589,-1.43114676554353,1.5039871549526
8.53768,1.589,6.293,3.0256,6.293,1.589,-1.43114676554353,1.5039871549526
8.538,1.5895,6.291,3.0183,6.291,1.5895,-1.42339921148592,1.49508328480695
8.539,1.589,6.293,3.0183,6.293,1.589,-1.43114676554353,1.5039871549526
8.54,1.5895,6.291,3.0183,6.291,1.5895,-1.42339921148592,1.49508328480695
8.541,1.5895,6.291,3.0183,6.291,1.5895,-1.42339921148592,1.49508328480695
8.542,1.5905,6.287,3.0183,6.287,1.5905,-1.4079041033707,1.47727554451564
8.543,1.5905,6.287,3.0256,6.287,1.5905,-1.4079041033707,1.47727554451564
8.544,1.5915,6.283,3.0256,6.283,1.5915,-1.39240899525548,1.45946780422434
8.54568,1.593,6.277,3.0256,6.277,1.593,-1.36916633308266,1.43275619378739
8.546,1.5941,6.273,3.0256,6.273,1.5941,-1.35212171415592,1.41494845349608
8.547,1.596,6.265,3.0256,6.265,1.596,-1.32268100873701,1.37933297291347
8.548,1.5981,6.257,3.0256,6.257,1.5981,-1.29014128169506,1.34371749233087
8.549,1.6002,6.249,3.0256,6.249,1.6002,-1.2576015546531,1.30810201174827
8.55,1.602,6.241,3.0256,6.241,1.602,-1.22971036004571,1.27248653116566
8.551,1.60482,6.231,3.032,6.231,1.60482,-1.1860141551608,1.2279671804374
8.552,1.607,6.221,3.032,6.221,1.607,-1.15223481946963,1.18344782970914
8.55368,1.609,6.211,3.0256,6.211,1.609,-1.1212446032392,1.13892847898088
8.554,1.612,6.201,3.04029,6.201,1.612,-1.07475927889354,1.09440912825263
8.555,1.615,6.191,3.01,6.191,1.615,-1.0282739545479,1.04988977752437
8.556,1.617,6.183,3.0183,6.183,1.617,-0.997283738317464,1.01427429694176
8.557,1.6186,6.178,2.9597,6.178,1.6186,-0.972491565333117,0.99201462157763
8.558,1.6206,6.17,3.0183,6.17,1.6206,-0.941501349102684,0.956399140995024
8.559,1.6221,6.164,3.0183,6.164,1.6221,-0.918258686929858,0.929687530558064
8.56,1.6237,6.158,3.01,6.158,1.6237,-0.893466513945511,0.902975920121112
8.5616,1.6252,6.15289,3.0183,6.15289,1.6252,-0.870223851772689,0.880226531898979
8.562,1.6262,6.149,3.0183,6.149,1.6262,-0.854728743657477,0.862908504465682
8.563,1.627,6.145,3.0183,6.145,1.627,-0.842332657165299,0.845100764174377
8.564,1.6283,6.141,3.0183,6.141,1.6283,-0.822189016615519,0.827293023883076
8.565,1.6283,6.141,3.0183,6.141,1.6283,-0.822189016615519,0.827293023883076
8.566,1.6293,6.137,3.0183,6.137,1.6293,-0.806693908500301,0.809485283591771
8.567,1.6298,6.135,3.01,6.135,1.6298,-0.798946354442694,0.80058141344612
8.568,1.6298,6.135,3.0183,6.135,1.6298,-0.798946354442694,0.80058141344612
8.56968,1.6298,6.135,3.0183,6.135,1.6298,-0.798946354442694,0.80058141344612
8.57,1.6298,6.135,3.0183,6.135,1.6298,-0.798946354442694,0.80058141344612
8.571,1.6293,6.137,3.0183,6.137,1.6293,-0.806693908500301,0.809485283591771
8.572,1.6303,6.133,3.0183,6.133,1.6303,-0.791198800385083,0.791677543300469
8.573,1.6293,6.137,3.0183,6.137,1.6293,-0.806693908500301,0.809485283591771
8.574,1.6293,6.137,3.0183,6.137,1.6293,-0.806693908500301,0.809485283591771
8.575,1.628,6.139,3.0256,6.139,1.628,-0.82683754905008,0.818389153737425
8.576,1.628,6.139,3.0183,6.139,1.628,-0.82683754905008,0.818389153737425
8.577,1.6283,6.141,3.0183,6.141,1.6283,-0.822189016615519,0.827293023883076
8.578,1.6278,6.143,3.0183,6.143,1.6278,-0.829936570673127,0.836196894028726
8.579,1.627,6.145,3.01,6.145,1.627,-0.842332657165299,0.845100764174377
8.58,1.626,6.147,3.0256,6.147,1.626,-0.857827765280514,0.854004634320028
8.581,1.6262,6.149,3.01,6.149,1.6262,-0.854728743657477,0.862908504465682
8.582,1.6262,6.149,3.0183,6.149,1.6262,-0.854728743657477,0.862908504465682
8.583,1.6252,6.15289,3.0183,6.15289,1.6252,-0.870223851772689,0.880226531898979
8.584,1.624,6.1548,3.0183,6.1548,1.624,-0.888817981510947,0.888729727888071
8.58568,1.624,6.156,3.01,6.156,1.624,-0.888817981510947,0.894072049975461
8.586,1.6232,6.16,3.0183,6.16,1.6232,-0.901214068003122,0.911879790266763
8.587,1.6232,6.16,3.0183,6.16,1.6232,-0.901214068003122,0.911879790266763
8.588,1.6221,6.164,3.0183,6.164,1.6221,-0.918258686929858,0.929687530558064
8.589,1.6211,6.1683,3.01,6.1683,1.6211,-0.933753795045073,0.948830851371222
8.59,1.6206,6.17,3.0183,6.17,1.6206,-0.941501349102684,0.956399140995024
8.591,1.6201,6.1722,3.0183,6.1722,1.6201,-0.949248903160291,0.966193398155245
8.592,1.619,6.174,3.01,6.174,1.619,-0.966293522087031,0.974206881286325
8.5936,1.61912,6.1761,3.01,6.1761,1.61912,-0.964434109113203,0.983555944939261
8.594,1.6186,6.178,3.0256,6.178,1.6186,-0.972491565333117,0.99201462157763
8.595,1.6175,6.18202,3.0183,6.18202,1.6175,-0.989536184259853,1.00991140057039
8.596,1.617,6.183,3.0183,6.183,1.617,-0.997283738317464,1.01427429694176
8.597,1.616,6.185,3.01,6.185,1.616,-1.01277884643268,1.02317816708741
8.598,1.616,6.18788,3.003,6.18788,1.616,-1.01277884643268,1.03599974009716
8.599,1.615,6.191,3.01,6.191,1.615,-1.0282739545479,1.04988977752437
8.6,1.6145,6.1937,3.01,6.1937,1.6145,-1.0360215086055,1.06191000222099
8.60168,1.614,6.1957,3.01,6.1957,1.614,-1.04376906266311,1.07081387236665
8.602,1.6135,6.19767,3.01,6.19767,1.6135,-1.05151661672072,1.07958418446011
8.603,1.612,6.1996,3.003,6.1996,1.612,-1.07475927889354,1.08817641915067
8.604,1.611,6.2035,3.003,6.2035,1.611,-1.09025438700876,1.10553896593469
8.605,1.611,6.20552,3.003,6.20552,1.611,-1.09025438700876,1.11453187478179
8.606,1.6109,6.207,3.0256,6.207,1.6109,-1.09180389782028,1.12112073868958
8.607,1.609,6.211,3.0183,6.211,1.609,-1.1212446032392,1.13892847898088
8.608,1.608,6.215,3.032,6.215,1.608,-1.13673971135441,1.15673621927218
8.6096875,1.608,6.215,3.032,6.215,1.608,-1.13673971135441,1.15673621927218
8.61,1.6078,6.219,3.0183,6.219,1.6078,-1.13983873297746,1.17454395956349
8.611,1.6068,6.2232,3.0256,6.2232,1.6068,-1.15533384109268,1.19324208686936
8.612,1.6068,6.2232,3.0256,6.2232,1.6068,-1.15533384109268,1.19324208686936
8.613,1.6063,6.225,3.0256,6.225,1.6063,-1.16308139515028,1.20125557000044
8.614,1.605,6.2292,3.0256,6.2292,1.605,-1.18322503570006,1.21995369730631
8.615,1.60482,6.231,3.0256,6.231,1.60482,-1.1860141551608,1.2279671804374
8.616,1.6043,6.233,3.0183,6.233,1.6043,-1.19407161138072,1.23687105058305
8.61768,1.6032,6.237,3.0183,6.237,1.6032,-1.21111623030745,1.25467879087435
8.618,1.602,6.241,3.0183,6.241,1.602,-1.22971036004571,1.27248653116566
8.619,1.602,6.241,3.01,6.241,1.602,-1.22971036004571,1.27248653116566
8.62,1.6017,6.243,3.0183,6.243,1.6017,-1.23435889248027,1.28139040131131
8.621,1.6,6.247,3.0183,6.247,1.6,-1.26070057627614,1.29919814160261
8.622,1.6002,6.249,2.967,6.249,1.6002,-1.2576015546531,1.30810201174827
8.623,1.5997,6.251,3.0183,6.251,1.5997,-1.26534910871071,1.31700588189392
8.624,1.5992,6.253,3.0183,6.253,1.5992,-1.27309666276832,1.32590975203957
8.6256,1.5992,6.253,3.0183,6.253,1.5992,-1.27309666276832,1.32590975203957
8.626,1.597,6.259,3.01,6.259,1.597,-1.30718590062179,1.35262136247652
8.627,1.5971,6.261,3.0183,6.261,1.5971,-1.30563638981027,1.36152523262217
8.628,1.5966,6.263,3.0183,6.263,1.5966,-1.31338394386788,1.37042910276782
8.629,1.596,6.265,3.01,6.265,1.596,-1.32268100873701,1.37933297291347
8.63,1.596,6.265,3.01,6.265,1.596,-1.32268100873701,1.37933297291347
8.631,1.5951,6.269,3.01,6.269,1.5951,-1.33662660604071,1.39714071320478
8.632,1.5951,6.269,3.01,6.269,1.5951,-1.33662660604071,1.39714071320478
8.63368,1.5946,6.271,3.003,6.271,1.5946,-1.34437416009831,1.40604458335043
8.634,1.5941,6.273,3.01,6.273,1.5941,-1.35212171415592,1.41494845349608
8.635,1.5941,6.273,3.003,6.273,1.5941,-1.35212171415592,1.41494845349608
8.636,1.5941,6.273,3.01,6.273,1.5941,-1.35212171415592,1.41494845349608
8.637,1.5941,6.273,3.003,6.273,1.5941,-1.35212171415592,1.41494845349608
8.638,1.5951,6.269,3.01,6.269,1.5951,-1.33662660604071,1.39714071320478
8.639,1.596,6.265,3.003,6.265,1.596,-1.32268100873701,1.37933297291347
8.64,1.5971,6.261,2.996,6.261,1.5971,-1.30563638981027,1.36152523262217
8.641,1.5992,6.253,3.003,6.253,1.5992,-1.27309666276832,1.32590975203957
8.642,1.6,6.247,3.01,6.247,1.6,-1.26070057627614,1.29919814160261
8.643,1.6032,6.237,3.01,6.237,1.6032,-1.21111623030745,1.25467879087435
8.644,1.6063,6.225,3.01,6.225,1.6063,-1.16308139515028,1.20125557000044
8.645,1.608,6.215,3.003,6.215,1.608,-1.13673971135441,1.15673621927218
8.646,1.611,6.2035,3.003,6.2035,1.611,-1.09025438700876,1.10553896593469
8.647,1.615,6.191,3.01,6.191,1.615,-1.0282739545479,1.04988977752437
8.648,1.61912,6.1761,2.989,6.1761,1.61912,-0.964434109113203,0.983555944939261
8.64968,1.6221,6.164,2.989,6.164,1.6221,-0.918258686929858,0.929687530558064
8.65,1.6257,6.1509,2.9816,6.1509,1.6257,-0.862476297715078,0.871367181104051
8.651,1.628,6.139,2.996,6.139,1.628,-0.82683754905008,0.818389153737425
8.652,1.6318,6.1278,2.996,6.1278,1.6318,-0.767956138212257,0.768527480921778
8.653,1.6349,6.11639,2.989,6.11639,1.6349,-0.719921303055088,0.717730901740833
8.654,1.6375,6.1068,2.996,6.1068,1.6375,-0.679634021955526,0.675036844392436
8.655,1.6395,6.099,2.9816,6.099,1.6395,-0.648643805725093,0.640311750824393
8.656,1.642,6.0878,2.989,6.0878,1.642,-0.609906035437049,0.590450078008741
8.6576,1.6441,6.082,2.989,6.082,1.6441,-0.577366308395098,0.564628854586352
8.658,1.6461,6.074,2.989,6.074,1.6461,-0.546376092164665,0.529013374003746
8.659,1.64771,6.069,2.9816,6.069,1.64771,-0.521428968099168,0.506753698639617
8.66,1.6497,6.0615,2.989,6.0615,1.6497,-0.490593702949885,0.473364185593427
8.661,1.6512,6.0558,2.989,6.0558,1.6512,-0.467351040777059,0.447988155678315
8.662,1.651,6.05401,2.989,6.05401,1.651,-0.470450062400102,0.440019191897958
8.663,1.6533,6.0484,2.989,6.0484,1.6533,-0.434811313735101,0.415043836139402
8.664,1.6533,6.0484,2.989,6.0484,1.6533,-0.434811313735101,0.415043836139402
8.66569,1.6538,6.0465,2.989,6.0465,1.6538,-0.427063759677497,0.406585159501037
8.666,1.654,6.042,2.9816,6.042,1.654,-0.423964738054451,0.38655145167332
8.667,1.654,6.042,2.989,6.042,1.654,-0.423964738054451,0.38655145167332
8.668,1.6543,6.044,2.9816,6.044,1.6543,-0.41931620561989,0.395455321818971
8.669,1.654,6.042,2.9816,6.042,1.654,-0.423964738054451,0.38655145167332
8.67,1.654,6.042,2.989,6.042,1.654,-0.423964738054451,0.38655145167332
8.671,1.654,6.042,2.9816,6.042,1.654,-0.423964738054451,0.38655145167332
8.672,1.654,6.042,2.989,6.042,1.654,-0.423964738054451,0.38655145167332
8.67369,1.6543,6.044,2.9816,6.044,1.6543,-0.41931620561989,0.395455321818971
8.674,1.6543,6.044,2.9816,6.044,1.6543,-0.41931620561989,0.395455321818971
8.675,1.6538,6.0465,2.9816,6.0465,1.6538,-0.427063759677497,0.406585159501037
8.676,1.6538,6.0465,2.996,6.0465,1.6538,-0.427063759677497,0.406585159501037
8.677,1.6533,6.0484,2.9816,6.0484,1.6533,-0.434811313735101,0.415043836139402
8.678,1.6523,6.052,2.9816,6.052,1.6523,-0.450306421850323,0.431070802401577
8.679,1.6523,6.052,2.9816,6.052,1.6523,-0.450306421850323,0.431070802401577
8.68,1.6523,6.052,2.9816,6.052,1.6523,-0.450306421850323,0.431070802401577
8.68169,1.651,6.05401,2.9816,6.05401,1.651,-0.470450062400102,0.440019191897958
8.682,1.651,6.05401,2.974,6.05401,1.651,-0.470450062400102,0.440019191897958
8.683,1.6507,6.057,2.974,6.057,1.6507,-0.475098594834666,0.453330477765706
8.684,1.6502,6.059,2.974,6.059,1.6502,-0.482846148892277,0.46223434791136
8.685,1.6502,6.059,2.974,6.059,1.6502,-0.482846148892277,0.46223434791136
8.686,1.6497,6.0615,2.974,6.0615,1.6497,-0.490593702949885,0.473364185593427
8.687,1.64924,6.063,2.974,6.063,1.64924,-0.497721452682883,0.480042088202662
8.688,1.64924,6.063,2.974,6.063,1.64924,-0.497721452682883,0.480042088202662
8.6896,1.6487,6.065,2.9597,6.065,1.6487,-0.506088811065103,0.488945958348312
8.69,1.6482,6.0671,2.9523,6.0671,1.6482,-0.513836365122714,0.498295022001248
8.691,1.64771,6.069,2.967,6.069,1.64771,-0.521428968099168,0.506753698639617
8.692,1.6466,6.072,2.9597,6.072,1.6466,-0.538628538107057,0.520109503858095
8.693,1.6466,6.072,2.9523,6.072,1.6466,-0.538628538107057,0.520109503858095
8.694,1.6456,6.076,2.9597,6.076,1.6456,-0.554123646222272,0.537917244149401
8.695,1.645,6.078,2.9597,6.078,1.645,-0.563420711091401,0.546821114295051
8.696,1.644,6.08,2.9597,6.08,1.644,-0.578915819206616,0.555724984440702
8.69769,1.6441,6.082,2.9523,6.082,1.6441,-0.577366308395098,0.564628854586352
8.698,1.6431,6.0859,2.9597,6.0859,1.6431,-0.592861416510313,0.581991401370372
8.699,1.6431,6.0859,2.9523,6.0859,1.6431,-0.592861416510313,0.581991401370372
8.7,1.642,6.089,2.9597,6.089,1.642,-0.609906035437049,0.595792400096136
8.701,1.6415,6.091,2.945,6.091,1.6415,-0.61765358949466,0.604696270241786
8.702,1.641,6.093,2.9597,6.093,1.641,-0.625401143552267,0.613600140387437
8.703,1.64,6.097,2.9523,6.097,1.64,-0.640896251667485,0.631407880678738
8.704,1.6395,6.099,2.9523,6.099,1.6395,-0.648643805725093,0.640311750824393
8.705,1.638,6.103,2.9523,6.103,1.638,-0.671886467897915,0.658119491115694
8.706,1.638,6.1049,2.9523,6.1049,1.638,-0.671886467897915,0.666578167754063
8.707,1.6375,6.1068,2.9523,6.1068,1.6375,-0.679634021955526,0.675036844392436
8.708,1.6369,6.108,2.9523,6.108,1.6369,-0.688931086824655,0.680379166479822
8.709,1.6364,6.11,2.945,6.11,1.6364,-0.696678640882262,0.689283036625473
8.71,1.635,6.112,2.945,6.112,1.635,-0.718371792243566,0.698186906771124
8.711,1.6354,6.114,2.9523,6.114,1.6354,-0.712173748997477,0.707090776916774
8.712,1.6349,6.11639,2.945,6.11639,1.6349,-0.719921303055088,0.717730901740833
8.71369,1.6344,6.118,2.9523,6.118,1.6344,-0.727668857112695,0.72489851720808
8.714,1.633,6.12,2.937,6.12,1.633,-0.749362008473999,0.73380238735373
8.715,1.6334,6.1221,2.945,6.1221,1.6334,-0.743163965227907,0.74315145100667
8.716,1.6329,6.124,2.937,6.124,1.6329,-0.750911519285521,0.751610127645032
8.717,1.6318,6.1278,2.937,6.1278,1.6318,-0.767956138212257,0.768527480921778
8.718,1.6318,6.1278,2.937,6.1278,1.6318,-0.767956138212257,0.768527480921778
8.719,1.631,6.129,2.945,6.129,1.631,-0.780352224704433,0.773869803009164
8.72,1.6308,6.131,2.937,6.131,1.6308,-0.783451246327476,0.782773673154819
8.7216,1.6303,6.133,2.937,6.133,1.6303,-0.791198800385083,0.791677543300469
8.722,1.6293,6.137,2.937,6.137,1.6293,-0.806693908500301,0.809485283591771
8.723,1.6293,6.137,2.9304,6.137,1.6293,-0.806693908500301,0.809485283591771
8.724,1.6283,6.141,2.9304,6.141,1.6283,-0.822189016615519,0.827293023883076
8.725,1.6278,6.143,2.9304,6.143,1.6278,-0.829936570673127,0.836196894028726
8.726,1.6278,6.143,2.9304,6.143,1.6278,-0.829936570673127,0.836196894028726
8.727,1.627,6.145,2.923,6.145,1.627,-0.842332657165299,0.845100764174377
8.728,1.626,6.147,2.923,6.147,1.626,-0.857827765280514,0.854004634320028
8.72969,1.6262,6.149,2.9304,6.149,1.6262,-0.854728743657477,0.862908504465682
8.73,1.6257,6.1509,2.923,6.1509,1.6257,-0.862476297715078,0.871367181104051
8.731,1.624,6.1548,2.923,6.1548,1.624,-0.888817981510947,0.888729727888071
8.732,1.624,6.156,2.923,6.156,1.624,-0.888817981510947,0.894072049975461
8.733,1.624,6.156,2.923,6.156,1.624,-0.888817981510947,0.894072049975461
8.734,1.6232,6.16,2.923,6.16,1.6232,-0.901214068003122,0.911879790266763
8.735,1.6221,6.164,2.9157,6.164,1.6221,-0.918258686929858,0.929687530558064
8.736,1.621,6.1664,2.9157,6.1664,1.621,-0.935303305856598,0.940372174732853
8.7376,1.6211,6.1683,2.9157,6.1683,1.6211,-0.933753795045073,0.948830851371222
8.738,1.6206,6.17,2.9157,6.17,1.6206,-0.941501349102684,0.956399140995024
8.739,1.619,6.174,2.9157,6.174,1.619,-0.966293522087031,0.974206881286325
8.74,1.619,6.174,2.923,6.174,1.619,-0.966293522087031,0.974206881286325
8.741,1.6186,6.178,2.9304,6.178,1.6186,-0.972491565333117,0.99201462157763
8.742,1.6175,6.18202,2.9157,6.18202,1.6175,-0.989536184259853,1.00991140057039
8.743,1.617,6.183,2.9157,6.183,1.617,-0.997283738317464,1.01427429694176
8.744,1.616,6.185,2.9157,6.185,1.616,-1.01277884643268,1.02317816708741
8.74569,1.616,6.18788,2.9157,6.18788,1.616,-1.01277884643268,1.03599974009716
8.746,1.615,6.191,2.908,6.191,1.615,-1.0282739545479,1.04988977752437
8.747,1.6145,6.1937,2.908,6.1937,1.6145,-1.0360215086055,1.06191000222099
